23,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question2,likertPercentage
23,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likertPercentage
23,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likertPercentage
23,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,70,question3,likertPercentage
23,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question1,likertPercentage
23,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question2,likertPercentage
23,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,90,question3,likertPercentage
23,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likertPercentage
23,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-2,question1,likertPercentage
23,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-2,question2,likertPercentage
23,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,40,question3,likertPercentage
23,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likertPercentage
23,studyD,pills-pink,no-video-task,When I saw this data PREVIOUSLY, I was able to see the pattern of WHAT events were occurring.,-1,question4,likertPercentage
23,studyD,pills-pink,no-video-task,When I saw this data PREVIOUSLY, I was able to see the pattern of WHAT events were occurring.,0,question2,likertPercentage
23,studyD,pills-pink,no-video-task,When I saw this data PREVIOUSLY, I was able to see the pattern of WHAT events were occurring.,1,question3,likertPercentage
23,studyD,pills-pink,no-video-task,When I saw this data PREVIOUSLY, I was able to see the pattern of WHAT events were occurring.,2,question1,likertPercentage
23,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likertPercentage
23,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question2,likertPercentage
23,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question3,likertPercentage
23,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question4,likertPercentage
23,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likertPercentage
23,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likertPercentage
23,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likertPercentage
23,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,80,question3,likertPercentage
23,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,0,question2,likertPercentage
23,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likertPercentage
23,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likertPercentage
23,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likertPercentage
23,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question2,likertPercentage
23,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likertPercentage
23,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question3,likertPercentage
23,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question4,likertPercentage
23,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question1,likertPercentage
23,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question2,likertPercentage
23,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,40,question3,likertPercentage
23,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,80,question4,likertPercentage
34,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likertPercentage
34,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likertPercentage
34,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,80,question3,likertPercentage
34,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likertPercentage
34,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likertPercentage
34,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likertPercentage
34,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likertPercentage
34,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question4,likertPercentage
34,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question1,likertPercentage
34,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likertPercentage
34,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,30,question3,likertPercentage
34,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,30,question4,likertPercentage
34,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,-1,question2,likertPercentage
34,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question4,likertPercentage
34,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likertPercentage
34,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question3,likertPercentage
34,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likertPercentage
34,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likertPercentage
34,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,40,question3,likertPercentage
34,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,80,question4,likertPercentage
34,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likertPercentage
34,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likertPercentage
34,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likertPercentage
34,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likertPercentage
34,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,-1,question2,likertPercentage
34,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likertPercentage
34,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question3,likertPercentage
34,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question4,likertPercentage
34,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,0,question1,likertPercentage
34,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likertPercentage
34,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,40,question3,likertPercentage
34,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,80,question4,likertPercentage
39,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likertPercentage
39,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likertPercentage
39,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,50,question3,likertPercentage
39,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likertPercentage
39,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likertPercentage
39,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likertPercentage
39,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likertPercentage
39,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likertPercentage
39,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,0,question1,likertPercentage
39,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likertPercentage
39,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,50,question3,likertPercentage
39,studyD,pill-red,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likertPercentage
39,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question2,likertPercentage
39,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likertPercentage
39,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question3,likertPercentage
39,studyD,pills-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question4,likertPercentage
39,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likertPercentage
39,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likertPercentage
39,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question2,likertPercentage
39,studyD,run-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likertPercentage
39,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,0,question2,likertPercentage
39,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,1,question1,likertPercentage
39,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,100,question3,likertPercentage
39,studyD,run-red,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,70,question4,likertPercentage
39,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,1,question2,likertPercentage
39,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question1,likertPercentage
39,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question3,likertPercentage
39,studyD,run-survey,survey,After annotating for several rounds, how essential would it be to have data?,2,question4,likertPercentage
39,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question1,likertPercentage
39,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,-1,question2,likertPercentage
39,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,50,question3,likertPercentage
39,studyD,run-yellow,no-data-task,What percentage of events you annotated fell within the window of error, do you think?,90,question4,likertPercentage
43,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,1,question2,likertPercentage
43,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,10,question4,likertPercentage
43,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,2,question1,likertPercentage
43,studyD,pill-blue,has-both-task,What percentage of events you annotated fell within the window of error, do you think?,40,question3,likertPercentage
43,studyD,pill-orange,no-video-task,What percentage of events you annotated fell within the window of error, do you think?,0,question1,likertPercentage
